time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
24.16,0.4392,0.4289,-0.0103,0.014,50.0
24.21,0.4399,0.4289,-0.011,0.014,50.0
24.26,0.4408,0.4289,-0.0119,0.014,26.666259765625
24.31,0.4414,0.4289,-0.0125,0.014,1.17645263671875
24.36,0.4415,0.4289,-0.0126,0.014,18.0389404296875
24.41,0.4423,0.4289,-0.0134,0.014,9.80377197265625
24.46,0.4428,0.4289,-0.0139,0.014,0.0
24.51,0.444,0.4289,-0.0151,0.014,5.88226318359375
24.56,0.4443,0.4289,-0.0154,0.014,15.29388427734375
24.61,0.4443,0.4289,-0.0154,0.012,0.0
24.66,0.445,0.4289,-0.0161,0.012,32.1563720703125
24.71,0.4455,0.4289,-0.0166,0.01,32.1563720703125
24.76,0.4462,0.4289,-0.0173,0.01,0.0
24.81,0.4468,0.4289,-0.0179,0.012,9.41162109375
24.86,0.447,0.4289,-0.0181,0.01,14.9017333984375
24.91,0.4471,0.4289,-0.0182,0.01,5.88226318359375
24.96,0.4475,0.4289,-0.0186,0.008,50.0
25.01,0.4477,0.4289,-0.0188,0.008,50.0
25.06,0.448,0.4289,-0.0191,0.008,5.4901123046875
25.11,0.4486,0.4289,-0.0197,0.008,35.68572998046875
25.16,0.4488,0.4289,-0.0199,0.006,50.0
25.21,0.4496,0.4289,-0.0207,0.006,50.0
25.26,0.4499,0.4289,-0.021,0.006,50.0
25.31,0.4504,0.4289,-0.0215,0.006,50.0
25.36,0.4505,0.4289,-0.0216,0.006,50.0
25.41,0.4505,0.4289,-0.0216,0.006,50.0
25.46,0.4521,0.4289,-0.0232,0.006,50.0
25.51,0.4522,0.4289,-0.0233,0.006,79.998779296875
25.56,0.4528,0.4289,-0.0239,0.006,99.99847412109376
25.61,0.4535,0.4289,-0.0246,0.01,75.29296875
25.66,0.4535,0.4289,-0.0246,0.006,59.99908447265625
25.71,0.4538,0.4289,-0.0249,0.006,99.99847412109376
25.76,0.4544,0.4289,-0.0255,0.006,92.547607421875
25.81,0.4547,0.4289,-0.0258,0.006,50.0
25.86,0.4549,0.4289,-0.026,0.006,50.0
25.91,0.455,0.4289,-0.0261,0.006,50.0
25.96,0.455,0.4289,-0.0261,0.006,50.0
26.01,0.455,0.4289,-0.0261,0.004,63.13629150390625
26.062,0.455,0.4289,-0.0261,0.002,99.99847412109376
26.111,0.455,0.4289,-0.0261,0.002,99.99847412109376
26.161,0.455,0.4289,-0.0261,0.0,99.99847412109376
26.211,0.455,0.4289,-0.0261,0.0,74.5086669921875
26.261,0.4549,0.4289,-0.026,0.0,50.0
26.311,0.4546,0.4289,-0.0257,0.0,50.0
26.361,0.4532,0.4289,-0.0243,0.0,50.0
