time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
15.602,0.3534,0.4047,0.0513,-0.01,47.629014287234575
15.652,0.3533,0.4047,0.0514,-0.01,47.603130993616695
15.702,0.3522,0.4047,0.0525,-0.01,47.66538077741949
15.752,0.3521,0.4047,0.0526,-0.01,47.66538077741949
15.802,0.3514,0.4047,0.0533,-0.01,47.6258344914897
15.852,0.3508,0.4047,0.0539,-0.01,47.6258344914897
15.902,0.3507,0.4047,0.054,-0.01,47.626991342552806
15.952,0.35,0.4047,0.0547,-0.01,47.651000312903314
16.002,0.3493,0.4047,0.0554,-0.012,47.651000312903314
16.054,0.3489,0.4047,0.0558,-0.012,47.66050453829836
16.103,0.3489,0.4047,0.0558,-0.012,47.66050453829836
16.153,0.3471,0.4047,0.0576,-0.012,47.69444110733913
16.203,0.347,0.4047,0.0577,-0.012,47.69444110733913
16.253,0.3464,0.4047,0.0583,-0.012,47.65598654255345
16.303,0.3459,0.4047,0.0588,-0.01,47.65598654255345
16.353,0.3454,0.4047,0.0593,-0.01,47.67951818936113
16.403,0.3449,0.4047,0.0598,-0.01,47.67951818936113
16.453,0.3444,0.4047,0.0603,-0.01,47.68077095963287
16.503,0.3436,0.4047,0.0611,-0.01,47.68077095963287
16.553,0.343,0.4047,0.0617,-0.01,47.717967285107
16.603,0.3424,0.4047,0.0623,-0.01,47.717967285107
16.653,0.3419,0.4047,0.0628,-0.01,47.71011303829728
16.703,0.3417,0.4047,0.063,-0.01,47.67203743225809
16.753,0.3411,0.4047,0.0636,-0.01,47.67203743225809
16.803,0.3404,0.4047,0.0643,-0.012,47.73370153617079
16.853,0.3403,0.4047,0.0644,-0.012,47.73370153617079
16.903,0.339,0.4047,0.0657,-0.012,47.73873408348598
16.953,0.3385,0.4047,0.0662,-0.012,47.73873408348598
17.003,0.3382,0.4047,0.0665,-0.01,47.72491809148966
17.053,0.3376,0.4047,0.0671,-0.01,47.72491809148966
17.103,0.3375,0.4047,0.0672,-0.01,47.72731574255278
17.153,0.337,0.4047,0.0677,-0.01,47.72731574255278
17.203,0.3361,0.4047,0.0686,-0.01,47.764579283486015
17.253,0.3356,0.4047,0.0691,-0.01,47.764579283486015
17.303,0.335,0.4047,0.0697,-0.01,47.76762153829835
17.353,0.3341,0.4047,0.0706,-0.01,47.76762153829835
17.403,0.3339,0.4047,0.0708,-0.01,47.769486815596125
17.453,0.3333,0.4047,0.0714,-0.012,47.769486815596125
17.503,0.333,0.4047,0.0717,-0.01,47.77544024042587
17.553,0.3321,0.4047,0.0726,-0.012,47.77544024042587
17.603,0.3314,0.4047,0.0733,-0.012,47.82276448297783
17.653,0.3308,0.4047,0.0739,-0.012,47.82276448297783
17.703,0.3306,0.4047,0.0741,-0.012,47.7840322477063
17.753,0.3306,0.4047,0.0741,-0.012,47.7840322477063
17.803,0.3297,0.4047,0.075,-0.012,47.80405734042591
17.853,0.3293,0.4047,0.0754,-0.012,47.80405734042591
17.903,0.3293,0.4047,0.0754,-0.008,47.78534919574447
17.953,0.3278,0.4047,0.0769,-0.012,47.89280814193569
18.003,0.3274,0.4047,0.0773,-0.008,47.89280814193569
18.055,0.3271,0.4047,0.0776,-0.008,47.81776884255347
18.104,0.3268,0.4047,0.0779,-0.0061,47.81776884255347
18.154,0.3263,0.4047,0.0784,-0.008,47.82737764770626
18.204,0.3259,0.4047,0.0788,-0.008,47.82737764770626
18.254,0.3256,0.4047,0.0791,-0.008,47.83674984255343
18.304,0.3249,0.4047,0.0798,-0.008,47.83674984255343
18.354,0.3246,0.4047,0.0801,-0.008,47.86223668936113
18.404,0.3241,0.4047,0.0806,-0.008,47.8553649806452
18.454,0.3237,0.4047,0.081,-0.008,47.8553649806452
18.504,0.3236,0.4047,0.0811,-0.008,47.85026154468099
18.554,0.3229,0.4047,0.0818,-0.008,47.85026154468099
18.604,0.3228,0.4047,0.0819,-0.008,47.87551759148891
18.654,0.3219,0.4047,0.0828,-0.008,47.87551759148891
18.704,0.3215,0.4047,0.0832,-0.008,47.90426622752273
18.754,0.321,0.4047,0.0837,-0.008,47.90426622752273
18.804,0.321,0.4047,0.0837,-0.008,47.88009674468103
18.854,0.3208,0.4047,0.0839,-0.008,47.88009674468103
18.904,0.3201,0.4047,0.0846,-0.008,47.90580680366955
18.954,0.32,0.4047,0.0847,-0.008,47.90580680366955
19.004,0.3197,0.4047,0.085,-0.006,47.89458899574477
19.054,0.3189,0.4047,0.0858,-0.008,47.89458899574477
19.104,0.3189,0.4047,0.0858,-0.006,47.9255307914889
19.154,0.3186,0.4047,0.0861,-0.006,47.91310934838711
19.204,0.318,0.4047,0.0867,-0.006,47.91310934838711
19.254,0.3179,0.4047,0.0868,-0.006,47.93570904255343
19.304,0.3175,0.4047,0.0872,-0.006,47.93570904255343
19.354,0.3166,0.4047,0.0881,-0.006,47.97850533616949
19.404,0.3166,0.4047,0.0881,-0.006,47.91481859999997
19.454,0.3162,0.4047,0.0885,-0.008,47.91481859999997
19.504,0.3159,0.4047,0.0888,-0.006,47.96179984255343
19.554,0.3156,0.4047,0.0891,-0.006,47.96179984255343
19.604,0.3154,0.4047,0.0893,-0.006,47.96055574468056
19.654,0.3151,0.4047,0.0896,-0.006,47.96055574468056
19.704,0.3148,0.4047,0.0899,-0.006,47.97248203577973
19.754,0.3139,0.4047,0.0908,-0.006,47.97248203577973
19.804,0.3139,0.4047,0.0908,-0.006,48.0031666404259
19.854,0.3137,0.4047,0.091,-0.006,48.0031666404259
19.904,0.3134,0.4047,0.0913,-0.006,47.989181779816406
19.954,0.3132,0.4047,0.0915,-0.006,47.989181779816406
20.004,0.3132,0.4047,0.0915,-0.004,47.98588529787233
20.056,0.3125,0.4047,0.0922,-0.006,47.98588529787233
20.105,0.3119,0.4047,0.0928,-0.006,48.055719136169486
20.155,0.3118,0.4047,0.0929,-0.004,48.00059451612902
20.205,0.3113,0.4047,0.0934,-0.004,48.00059451612902
20.255,0.3112,0.4047,0.0935,-0.004,48.034433893617205
20.305,0.3107,0.4047,0.094,-0.006,48.034433893617205
20.355,0.3106,0.4047,0.0941,-0.004,48.04447929361668
20.405,0.3099,0.4047,0.0948,-0.01,48.07629361290329
20.455,0.3097,0.4047,0.095,-0.01,48.07629361290329
20.505,0.3093,0.4047,0.0954,-0.008,48.061924493617205
20.555,0.3091,0.4047,0.0956,-0.004,48.061924493617205
20.605,0.3091,0.4047,0.0956,-0.004,48.050034297872216
20.655,0.3089,0.4047,0.0958,-0.004,48.061864632258064
20.705,0.3087,0.4047,0.096,-0.004,48.061864632258064
20.755,0.3083,0.4047,0.0964,-0.004,48.0879120936172
20.805,0.3082,0.4047,0.0965,-0.004,48.0879120936172
20.855,0.3076,0.4047,0.0971,-0.004,48.1037586425528
20.905,0.3076,0.4047,0.0971,-0.004,48.07254479999997
20.955,0.3069,0.4047,0.0978,-0.004,48.07254479999997
21.005,0.3068,0.4047,0.0979,-0.004,48.12590059148964
21.055,0.3068,0.4047,0.0979,-0.004,48.12590059148964
21.105,0.3066,0.4047,0.0981,-0.004,48.10360709787221
21.155,0.3063,0.4047,0.0984,-0.004,48.12386314838711
21.205,0.3061,0.4047,0.0986,-0.004,48.12386314838711
21.255,0.3059,0.4047,0.0988,-0.004,48.131033395744765
21.305,0.3057,0.4047,0.099,-0.004,48.131033395744765
21.355,0.3057,0.4047,0.099,-0.004,48.13010109787221
21.405,0.3052,0.4047,0.0995,-0.004,48.1669543806452
21.455,0.3051,0.4047,0.0996,-0.004,48.1669543806452
21.505,0.305,0.4047,0.0997,-0.004,48.14704189787233
21.555,0.3048,0.4047,0.0999,-0.004,48.14704189787233
21.605,0.3047,0.4047,0.1,-0.004,48.16236104680833
21.655,0.3044,0.4047,0.1003,-0.004,48.17741574838711
