time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
12.655,44.786,43.80211639404297,0.809,0.2101,-7.670588235294118
12.705,44.567,43.80211639404297,0.8069,0.2101,-7.576470588235294
12.755,44.371,43.80211639404297,0.8056,0.2101,-7.576470588235294
12.805,44.567,43.80211639404297,0.8044,0.2101,-7.341176470588235
12.855,44.298,43.80211639404297,0.8022,0.2101,-7.294117647058823
12.905,44.518,43.80211639404297,0.8007,0.2101,-7.294117647058823
12.955,43.687,43.80211639404297,0.7996,0.2101,-7.247058823529412
13.005,44.103,43.80211639404297,0.797,0.2101,-7.247058823529412
13.055,43.956,43.80211639404297,0.7958,0.2101,7.105882352941176
13.105,44.151,43.80211639404297,0.7943,0.2101,7.105882352941176
13.155,43.907,43.80211639404297,0.7923,0.2101,-7.105882352941176
13.205,44.176,43.80211639404297,0.7915,0.2101,-7.105882352941176
13.255,44.249,43.80211639404297,0.7897,0.2101,-7.105882352941176
13.305,44.322,42.3021125793457,0.7879,0.2101,-7.105882352941176
13.355,43.932,42.3021125793457,0.7872,0.2101,-7.247058823529412
13.405,44.078,42.3021125793457,0.7854,0.2101,-7.247058823529412
13.455,43.858,42.3021125793457,0.7843,0.2101,-7.670588235294118
13.505,44.029,42.3021125793457,0.7833,0.2101,-7.670588235294118
13.555,43.736,42.3021125793457,0.7813,0.2101,-7.623529411764705
13.605,43.785,42.3021125793457,0.7808,0.2101,-7.7176470588235295
13.655,43.541,42.3021125793457,0.7793,0.2101,-7.7176470588235295
13.705,43.37,42.3021125793457,0.7783,0.2101,-7.623529411764705
13.755,42.857,42.3021125793457,0.7776,0.2101,-7.623529411764705
13.805,42.808,42.3021125793457,0.7756,0.2101,-7.482352941176471
13.855,42.369,42.3021125793457,0.775,0.2101,-7.247058823529412
13.905,42.833,42.3021125793457,0.7743,0.2101,-7.247058823529412
13.955,42.759,42.3021125793457,0.7731,0.2101,-7.105882352941176
14.005,42.686,42.3021125793457,0.7728,0.2101,-7.105882352941176
14.057,42.515,42.3021125793457,0.7719,0.2101,-7.247058823529412
14.106,42.54,42.3021125793457,0.7704,0.2101,-7.2
14.156,42.442,42.3021125793457,0.7697,0.2101,-7.2
14.206,42.466,42.3021125793457,0.7693,0.2101,-7.152941176470589
14.256,42.369,42.3021125793457,0.7686,0.2101,-7.152941176470589
14.306,42.442,40.80211639404297,0.7676,0.2101,-7.105882352941176
14.356,42.271,40.80211639404297,0.7675,0.2101,-7.105882352941176
14.406,42.344,40.80211639404297,0.7662,0.2101,-7.105882352941176
14.456,42.1,40.80211639404297,0.7655,0.2101,-7.623529411764705
14.506,42.247,40.80211639404297,0.7655,0.2101,-7.623529411764705
14.556,42.247,40.80211639404297,0.764,0.2101,-7.529411764705882
14.606,42.051,40.80211639404297,0.7636,0.2101,-7.623529411764705
14.656,41.685,40.80211639404297,0.7631,0.2101,-7.623529411764705
14.706,41.88,40.80211639404297,0.7616,0.2101,-7.529411764705882
14.756,41.514,40.80211639404297,0.7608,0.2101,-7.529411764705882
